year,geo,Asset,type,value
2015,MB,Marine engineering construction,WSLID,0.300474088909819
2015,MB,Marine engineering construction,WSLIT,0.543214183129528
2015,MB,Other commercial buildings,EMPLT,0.007701428423781
2015,MB,Other commercial buildings,EMPL_DIR,0.003603974888926
2015,MB,Other commercial buildings,GDPD,0.320556246206539
2015,MB,Other commercial buildings,GDPT,0.720624650174129
2015,MB,Other commercial buildings,IMPT,0.238705417613384
2015,MB,Other commercial buildings,IMP_DIR,0.166250217802853
2015,MB,Other commercial buildings,IMP_INI,0
2015,MB,Other commercial buildings,TAXFND,0.030639328115249
2015,MB,Other commercial buildings,WSLID,0.220439780839673
2015,MB,Other commercial buildings,WSLIT,0.458444290859847
2015,MB,Other engine and power transmission equipment,EMPLT,0.0008632945161
2015,MB,Other engine and power transmission equipment,EMPL_DIR,0.000608993120595
2015,MB,Other engine and power transmission equipment,GDPD,0.072429398466724
2015,MB,Other engine and power transmission equipment,GDPT,0.098268668599344
2015,MB,Other engine and power transmission equipment,IMPT,0.010213887769635
2015,MB,Other engine and power transmission equipment,IMP_DIR,0.006252184191624
2015,MB,Other engine and power transmission equipment,IMP_INI,0.821530782584508
2015,MB,Other engine and power transmission equipment,TAXFND,0.069692974194764
2015,MB,Other engine and power transmission equipment,WSLID,0.047745758166571
2015,MB,Other engine and power transmission equipment,WSLIT,0.062023992827051
2015,MB,Other engineering construction,EMPLT,0.007875930701365
2015,MB,Other engineering construction,EMPL_DIR,0.00421630665307
2015,MB,Other engineering construction,GDPD,0.41856527447436
2015,MB,Other engineering construction,GDPT,0.841065439734121
2015,MB,Other engineering construction,IMPT,0.150833415768387
2015,MB,Other engineering construction,IMP_DIR,0.085111017791233
2015,MB,Other engineering construction,IMP_INI,0
2015,MB,Other engineering construction,TAXFND,0.000358181897925
2015,MB,Other engineering construction,WSLID,0.300366464530376
2015,MB,Other engineering construction,WSLIT,0.543019613642435
2015,MB,Other institutional buildings,EMPLT,0.007933787700481
2015,MB,Other institutional buildings,EMPL_DIR,0.003712710171832
2015,MB,Other institutional buildings,GDPD,0.330227727055466
2015,MB,Other institutional buildings,GDPT,0.742366567812299
2015,MB,Other institutional buildings,IMPT,0.245907382642308
2015,MB,Other institutional buildings,IMP_DIR,0.171266141893049
2015,MB,Other institutional buildings,IMP_INI,0
2015,MB,Other institutional buildings,TAXFND,0.001392812769561
2015,MB,Other institutional buildings,WSLID,0.227090654575444
2015,MB,Other institutional buildings,WSLIT,0.472275982588898
2015,MB,Other miscellaneous general-purpose machinery,EMPLT,0.00258463220789
2015,MB,Other miscellaneous general-purpose machinery,EMPL_DIR,0.001866038834407
2015,MB,Other miscellaneous general-purpose machinery,GDPD,0.170760889153096
2015,MB,Other miscellaneous general-purpose machinery,GDPT,0.245105143403668
2015,MB,Other miscellaneous general-purpose machinery,IMPT,0.044052550593129
2015,MB,Other miscellaneous general-purpose machinery,IMP_DIR,0.030220955652775
2015,MB,Other miscellaneous general-purpose machinery,IMP_INI,0.64701273097177
2015,MB,Other miscellaneous general-purpose machinery,TAXFND,0.051519644180875
2015,MB,Other miscellaneous general-purpose machinery,WSLID,0.117335442826852
2015,MB,Other miscellaneous general-purpose machinery,WSLIT,0.158686695697195
2015,MB,Other oil and gas engineering construction,EMPLT,0.006359192135653
2015,MB,Other oil and gas engineering construction,EMPL_DIR,0.002841390027045
2015,MB,Other oil and gas engineering construction,GDPD,0.315927670425982
2015,MB,Other oil and gas engineering construction,GDPT,0.738093436799973
2015,MB,Other oil and gas engineering construction,IMPT,0.252498758352539
2015,MB,Other oil and gas engineering construction,IMP_DIR,0.172853779511719
2015,MB,Other oil and gas engineering construction,IMP_INI,0
2015,MB,Other oil and gas engineering construction,TAXFND,8.49929172568953E-05
2015,MB,Other oil and gas engineering construction,WSLID,0.167581618532037
2015,MB,Other oil and gas engineering construction,WSLIT,0.419908956533785
2015,MB,Other transportation construction,EMPLT,0.007971891956005
2015,MB,Other transportation construction,EMPL_DIR,0.00449486417606
2015,MB,Other transportation construction,GDPD,0.467701165151048
2015,MB,Other transportation construction,GDPT,0.831067026302433
2015,MB,Other transportation construction,IMPT,0.159013297247977
2015,MB,Other transportation construction,IMP_DIR,0.100435320158173
2015,MB,Other transportation construction,IMP_INI,0
2015,MB,Other transportation construction,TAXFND,0.000193097248206
2015,MB,Other transportation construction,WSLID,0.282508164398406
2015,MB,Other transportation construction,WSLIT,0.484341756222442
2015,MB,Railroad rolling stocks,EMPLT,0.000579953705658
2015,MB,Railroad rolling stocks,EMPL_DIR,0.000347201965582
2015,MB,Railroad rolling stocks,GDPD,0.038246273956532
2015,MB,Railroad rolling stocks,GDPT,0.062590990057709
2015,MB,Railroad rolling stocks,IMPT,0.0108979469332
2015,MB,Railroad rolling stocks,IMP_DIR,0.006544743830693
2015,MB,Railroad rolling stocks,IMP_INI,0.851417412797733
2015,MB,Railroad rolling stocks,TAXFND,0.074101963409192
2015,MB,Railroad rolling stocks,WSLID,0.024703410525265
2015,MB,Railroad rolling stocks,WSLIT,0.038271107785419
2015,MB,"Schools, colleges, universities and other educational buildings",EMPLT,0.007833135568507
2015,MB,"Schools, colleges, universities and other educational buildings",EMPL_DIR,0.003665608811384
2015,MB,"Schools, colleges, universities and other educational buildings",GDPD,0.326038287405734
2015,MB,"Schools, colleges, universities and other educational buildings",GDPT,0.732948521782186
2015,MB,"Schools, colleges, universities and other educational buildings",IMPT,0.242787674469438
2015,MB,"Schools, colleges, universities and other educational buildings",IMP_DIR,0.169093371084549
2015,MB,"Schools, colleges, universities and other educational buildings",IMP_INI,0
2015,MB,"Schools, colleges, universities and other educational buildings",TAXFND,0.014061659755832
2015,MB,"Schools, colleges, universities and other educational buildings",WSLID,0.224209665141744
2015,MB,"Schools, colleges, universities and other educational buildings",WSLIT,0.466284445340599
2015,MB,Sewage engineering construction,EMPLT,0.007858222311231
2015,MB,Sewage engineering construction,EMPL_DIR,0.004206826630204
2015,MB,Sewage engineering construction,GDPD,0.417624164469962
2015,MB,Sewage engineering construction,GDPT,0.839174372443167
2015,MB,Sewage engineering construction,IMPT,0.150494279090707
2015,MB,Sewage engineering construction,IMP_DIR,0.084919652584388
2015,MB,Sewage engineering construction,IMP_INI,0
2015,MB,Sewage engineering construction,TAXFND,0.002605795288722
2015,MB,Sewage engineering construction,WSLID,0.299691114944555
2015,MB,Sewage engineering construction,WSLIT,0.541798678170363
2015,MB,Transformers,EMPLT,0.002206053054746
2015,MB,Transformers,EMPL_DIR,0.001385628073873
2015,MB,Transformers,GDPD,0.157518907569778
2015,MB,Transformers,GDPT,0.240998089171576
2015,MB,Transformers,IMPT,0.134912743308316
2015,MB,Transformers,IMP_DIR,0.113337678055561
2015,MB,Transformers,IMP_INI,0.54524528590632
2015,MB,Transformers,TAXFND,0.068368910092747
2015,MB,Transformers,WSLID,0.109048793215323
2015,MB,Transformers,WSLIT,0.158078109439609
2015,MB,Turbines and turbine generator set units,EMPLT,0.003888719726852
2015,MB,Turbines and turbine generator set units,EMPL_DIR,0.002513762443235
2015,MB,Turbines and turbine generator set units,GDPD,0.308707081989671
2015,MB,Turbines and turbine generator set units,GDPT,0.448301246364742
2015,MB,Turbines and turbine generator set units,IMPT,0.122839038437721
2015,MB,Turbines and turbine generator set units,IMP_DIR,0.08829187735178
2015,MB,Turbines and turbine generator set units,IMP_INI,0.307154851942499
2015,MB,Turbines and turbine generator set units,TAXFND,0.074593128390597
2015,MB,Turbines and turbine generator set units,WSLID,0.217599064120654
2015,MB,Turbines and turbine generator set units,WSLIT,0.300076831759341
2015,MB,Waterworks engineering construction,EMPLT,0.007878752727971
2015,MB,Waterworks engineering construction,EMPL_DIR,0.004217817398911
2015,MB,Waterworks engineering construction,GDPD,0.418715250697546
2015,MB,Waterworks engineering construction,GDPT,0.841366802092144
2015,MB,Waterworks engineering construction,IMPT,0.150887460925514
2015,MB,Waterworks engineering construction,IMP_DIR,0.085141513940288
2015,MB,Waterworks engineering construction,IMP_INI,0
2015,MB,Waterworks engineering construction,TAXFND,0
2015,MB,Waterworks engineering construction,WSLID,0.300474088909819
2015,MB,Waterworks engineering construction,WSLIT,0.543214183129528
2015,NB,Buses,EMPLT,0.001870068616446
2015,NB,Buses,EMPL_DIR,0.001106056825612
2015,NB,Buses,GDPD,0.119255180216548
2015,NB,Buses,GDPT,0.194903112961453
2015,NB,Buses,IMPT,0.225301536571021
2015,NB,Buses,IMP_DIR,0.203686725338953
2015,NB,Buses,IMP_INI,0.573241391190193
2015,NB,Buses,TAXFND,0.004954642284401
2015,NB,Buses,WSLID,0.080386907249833
2015,NB,Buses,WSLIT,0.124892868973262
2015,NB,Communication engineering construction,EMPLT,0.008035375485727
2015,NB,Communication engineering construction,EMPL_DIR,0.003830381307348
2015,NB,Communication engineering construction,GDPD,0.309697069476457
2015,NB,Communication engineering construction,GDPT,0.703237427620497
2015,NB,Communication engineering construction,IMPT,0.287114037629419
2015,NB,Communication engineering construction,IMP_DIR,0.21077106248153
2015,NB,Communication engineering construction,IMP_INI,0
2015,NB,Communication engineering construction,TAXFND,0
2015,NB,Communication engineering construction,WSLID,0.234491274283833
2015,NB,Communication engineering construction,WSLIT,0.471248796808607
2015,NB,Electric power engineering construction,EMPLT,0.004878346053138
2015,NB,Electric power engineering construction,EMPL_DIR,0.002635782558815
2015,NB,Electric power engineering construction,GDPD,0.631834019477306
2015,NB,Electric power engineering construction,GDPT,0.837375821532074
2015,NB,Electric power engineering construction,IMPT,0.152482676867846
2015,NB,Electric power engineering construction,IMP_DIR,0.099891601419348
2015,NB,Electric power engineering construction,IMP_INI,0
2015,NB,Electric power engineering construction,TAXFND,6.12173061324437E-05
2015,NB,Electric power engineering construction,WSLID,0.161577978094407
2015,NB,Electric power engineering construction,WSLIT,0.294315087674115
2015,NB,"Highway, roads, streets, bridges and overpasses",EMPLT,0.007989634498276
2015,NB,"Highway, roads, streets, bridges and overpasses",EMPL_DIR,0.004301140923356
2015,NB,"Highway, roads, streets, bridges and overpasses",GDPD,0.45516946569863
2015,NB,"Highway, roads, streets, bridges and overpasses",GDPT,0.795713147424011
2015,NB,"Highway, roads, streets, bridges and overpasses",IMPT,0.190540788153628
2015,NB,"Highway, roads, streets, bridges and overpasses",IMP_DIR,0.087608706510704
2015,NB,"Highway, roads, streets, bridges and overpasses",IMP_INI,0
2015,NB,"Highway, roads, streets, bridges and overpasses",TAXFND,0.006904942608777
2015,NB,"Highway, roads, streets, bridges and overpasses",WSLID,0.271138887677952
2015,NB,"Highway, roads, streets, bridges and overpasses",WSLIT,0.474508049074895
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPLT,0.009079350398472
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPL_DIR,0.005433447439485
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPD,0.392682274177571
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPT,0.705825225289139
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMPT,0.189605440256343
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_DIR,0.121179631836352
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_INI,0
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",TAXFND,0.096425776729525
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLID,0.300075471384495
2015,NB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLIT,0.494690949467454
2015,NB,Marine engineering construction,EMPLT,0.010739515523645
2015,NB,Marine engineering construction,EMPL_DIR,0.007248675944481
2015,NB,Marine engineering construction,GDPD,0.479228994544966
2015,NB,Marine engineering construction,GDPT,0.831486581496945
2015,NB,Marine engineering construction,IMPT,0.161713295773213
2015,NB,Marine engineering construction,IMP_DIR,0.0900754742054
2015,NB,Marine engineering construction,IMP_INI,0
2015,NB,Marine engineering construction,TAXFND,0.000863238377112
2015,NB,Marine engineering construction,WSLID,0.393218875631821
2015,NB,Marine engineering construction,WSLIT,0.614491807469809
2015,NB,Other commercial buildings,EMPLT,0.009773092884942
2015,NB,Other commercial buildings,EMPL_DIR,0.005848610768506
2015,NB,Other commercial buildings,GDPD,0.422686664946158
2015,NB,Other commercial buildings,GDPT,0.759756500690495
2015,NB,Other commercial buildings,IMPT,0.204092968966968
2015,NB,Other commercial buildings,IMP_DIR,0.130438824995571
2015,NB,Other commercial buildings,IMP_INI,0
2015,NB,Other commercial buildings,TAXFND,0.027384732948745
2015,NB,Other commercial buildings,WSLID,0.323003885258906
2015,NB,Other commercial buildings,WSLIT,0.53248970315093
2015,NB,Other engine and power transmission equipment,EMPLT,0.002842435335144
2015,NB,Other engine and power transmission equipment,EMPL_DIR,0.002092324425867
2015,NB,Other engine and power transmission equipment,GDPD,0.183729044293858
2015,NB,Other engine and power transmission equipment,GDPT,0.254125224863898
2015,NB,Other engine and power transmission equipment,IMPT,0.028811013362521
2015,NB,Other engine and power transmission equipment,IMP_DIR,0.016220625953823
2015,NB,Other engine and power transmission equipment,IMP_INI,0.704584802886488
2015,NB,Other engine and power transmission equipment,TAXFND,0.011627906976744
2015,NB,Other engine and power transmission equipment,WSLID,0.120138714839544
2015,NB,Other engine and power transmission equipment,WSLIT,0.158778478620261
2015,NB,Other engineering construction,EMPLT,0.010676344840705
2015,NB,Other engineering construction,EMPL_DIR,0.00720603865709
2015,NB,Other engineering construction,GDPD,0.476410131552178
2015,NB,Other engineering construction,GDPT,0.826595711411326
2015,NB,Other engineering construction,IMPT,0.160762085328758
2015,NB,Other engineering construction,IMP_DIR,0.089545643114866
2015,NB,Other engineering construction,IMP_INI,0
2015,NB,Other engineering construction,TAXFND,0.006740240132288
2015,NB,Other engineering construction,WSLID,0.390905930986983
2015,NB,Other engineering construction,WSLIT,0.610877317872633
2015,NB,Other institutional buildings,EMPLT,0.009911503605163
2015,NB,Other institutional buildings,EMPL_DIR,0.005931441294961
2015,NB,Other institutional buildings,GDPD,0.428672934227708
2015,NB,Other institutional buildings,GDPT,0.770516497110351
2015,NB,Other institutional buildings,IMPT,0.206983420859656
2015,NB,Other institutional buildings,IMP_DIR,0.132286155408258
2015,NB,Other institutional buildings,IMP_INI,0
2015,NB,Other institutional buildings,TAXFND,0.013610139665427
2015,NB,Other institutional buildings,WSLID,0.327578404392111
2015,NB,Other institutional buildings,WSLIT,0.540031050009175
2015,NB,Other miscellaneous general-purpose machinery,EMPLT,0.002903625254597
2015,NB,Other miscellaneous general-purpose machinery,EMPL_DIR,0.002180964993509
2015,NB,Other miscellaneous general-purpose machinery,GDPD,0.178591732036479
2015,NB,Other miscellaneous general-purpose machinery,GDPT,0.246491324942073
2015,NB,Other miscellaneous general-purpose machinery,IMPT,0.035421792229952
2015,NB,Other miscellaneous general-purpose machinery,IMP_DIR,0.02257462810116
2015,NB,Other miscellaneous general-purpose machinery,IMP_INI,0.706554269543356
2015,NB,Other miscellaneous general-purpose machinery,TAXFND,0.004618102109004
2015,NB,Other miscellaneous general-purpose machinery,WSLID,0.128192216346937
2015,NB,Other miscellaneous general-purpose machinery,WSLIT,0.16654948169342
2015,NB,Other oil and gas engineering construction,EMPLT,0.006187876337255
2015,NB,Other oil and gas engineering construction,EMPL_DIR,0.002146878216544
2015,NB,Other oil and gas engineering construction,GDPD,0.411514520777951
2015,NB,Other oil and gas engineering construction,GDPT,0.76412133879682
2015,NB,Other oil and gas engineering construction,IMPT,0.230994973371092
2015,NB,Other oil and gas engineering construction,IMP_DIR,0.163702336694968
2015,NB,Other oil and gas engineering construction,IMP_INI,0
2015,NB,Other oil and gas engineering construction,TAXFND,0.000157542339504
2015,NB,Other oil and gas engineering construction,WSLID,0.154130893236833
2015,NB,Other oil and gas engineering construction,WSLIT,0.373177782341988
2015,NB,Other transportation construction,EMPLT,0.008033865262003
2015,NB,Other transportation construction,EMPL_DIR,0.004324952118722
2015,NB,Other transportation construction,GDPD,0.457689292243538
2015,NB,Other transportation construction,GDPT,0.8001182300627
2015,NB,Other transportation construction,IMPT,0.191595625466013
2015,NB,Other transportation construction,IMP_DIR,0.088093709923426
2015,NB,Other transportation construction,IMP_INI,0
2015,NB,Other transportation construction,TAXFND,0.001407150081351
2015,NB,Other transportation construction,WSLID,0.272639917553668
2015,NB,Other transportation construction,WSLIT,0.477134934373528
2015,NB,Railroad rolling stocks,EMPLT,0.000677733286298
2015,NB,Railroad rolling stocks,EMPL_DIR,0.000416388453512
2015,NB,Railroad rolling stocks,GDPD,0.044505115068773
2015,NB,Railroad rolling stocks,GDPT,0.070138999382905
2015,NB,Railroad rolling stocks,IMPT,0.014747361216046
2015,NB,Railroad rolling stocks,IMP_DIR,0.007817906016265
2015,NB,Railroad rolling stocks,IMP_INI,0.910462884067399
2015,NB,Railroad rolling stocks,TAXFND,0.003519281168102
2015,NB,Railroad rolling stocks,WSLID,0.028105904395986
2015,NB,Railroad rolling stocks,WSLIT,0.042493503438273
2015,NB,"Schools, colleges, universities and other educational buildings",EMPLT,0.009905968261968
2015,NB,"Schools, colleges, universities and other educational buildings",EMPL_DIR,0.005928128723578
2015,NB,"Schools, colleges, universities and other educational buildings",GDPD,0.428433530409305
2015,NB,"Schools, colleges, universities and other educational buildings",GDPT,0.770086181648791
2015,NB,"Schools, colleges, universities and other educational buildings",IMPT,0.206867825454993
2015,NB,"Schools, colleges, universities and other educational buildings",IMP_DIR,0.13221227668115
2015,NB,"Schools, colleges, universities and other educational buildings",IMP_INI,0
2015,NB,"Schools, colleges, universities and other educational buildings",TAXFND,0.014161015356759
2015,NB,"Schools, colleges, universities and other educational buildings",WSLID,0.327395459506684
2015,NB,"Schools, colleges, universities and other educational buildings",WSLIT,0.53972945528484
2015,NB,Sewage engineering construction,EMPLT,0.010591542071846
2015,NB,Sewage engineering construction,EMPL_DIR,0.007148800712855
2015,NB,Sewage engineering construction,GDPD,0.472625980808548
2015,NB,Sewage engineering construction,GDPT,0.820030018180102
2015,NB,Sewage engineering construction,IMPT,0.159485143625688
2015,NB,Sewage engineering construction,IMP_DIR,0.088834377359711
2015,NB,Sewage engineering construction,IMP_INI,0
2015,NB,Sewage engineering construction,TAXFND,0.014629754670268
2015,NB,Sewage engineering construction,WSLID,0.387800944607674
2015,NB,Sewage engineering construction,WSLIT,0.606025087192393
2015,NB,Transformers,EMPLT,0.00328237137881
2015,NB,Transformers,EMPL_DIR,0.001810223832195
2015,NB,Transformers,GDPD,0.219656924954155
2015,NB,Transformers,GDPT,0.365465584426318
2015,NB,Transformers,IMPT,0.222752215903836
2015,NB,Transformers,IMP_DIR,0.182850035578493
2015,NB,Transformers,IMP_INI,0.395415578905299
2015,NB,Transformers,TAXFND,0
2015,NB,Transformers,WSLID,0.136826596420667
2015,NB,Transformers,WSLIT,0.22002964130394
2015,NB,Turbines and turbine generator set units,EMPLT,0.004367177048106
2015,NB,Turbines and turbine generator set units,EMPL_DIR,0.003014624828646
2015,NB,Turbines and turbine generator set units,GDPD,0.344382600453181
2015,NB,Turbines and turbine generator set units,GDPT,0.474591782933288
2015,NB,Turbines and turbine generator set units,IMPT,0.106744925134014
2015,NB,Turbines and turbine generator set units,IMP_DIR,0.076616946127477
2015,NB,Turbines and turbine generator set units,IMP_INI,0.342439931998816
2015,NB,Turbines and turbine generator set units,TAXFND,0
2015,NB,Turbines and turbine generator set units,WSLID,0.238972555796167
2015,NB,Turbines and turbine generator set units,WSLIT,0.314984764228299
2015,NB,Waterworks engineering construction,EMPLT,0.010667421191076
2015,NB,Waterworks engineering construction,EMPL_DIR,0.007200015606585
2015,NB,Waterworks engineering construction,GDPD,0.47601193187272
2015,NB,Waterworks engineering construction,GDPT,0.825904814796148
2015,NB,Waterworks engineering construction,IMPT,0.160627714947846
2015,NB,Waterworks engineering construction,IMP_DIR,0.089470797841804
2015,NB,Waterworks engineering construction,IMP_INI,0
2015,NB,Waterworks engineering construction,TAXFND,0.007570440188509
2015,NB,Waterworks engineering construction,WSLID,0.390579198606396
2015,NB,Waterworks engineering construction,WSLIT,0.610366725977005
2015,NL,Buses,EMPLT,0.003924744083766
2015,NL,Buses,EMPL_DIR,0.00225631130244
2015,NL,Buses,GDPD,0.244246693126463
2015,NL,Buses,GDPT,0.414781177862497
2015,NL,Buses,IMPT,0.577243879956995
2015,NL,Buses,IMP_DIR,0.524759309877748
2015,NL,Buses,IMP_INI,6.04445804788543E-05
2015,NL,Buses,TAXFND,0.001051893408135
2015,NL,Buses,WSLID,0.172655622290318
2015,NL,Buses,WSLIT,0.27327082098947
2015,NL,Communication engineering construction,EMPLT,0.005087321503528
2015,NL,Communication engineering construction,EMPL_DIR,0.001482857389464
2015,NL,Communication engineering construction,GDPD,0.215991516436903
2015,NL,Communication engineering construction,GDPT,0.580589598709761
2015,NL,Communication engineering construction,IMPT,0.401320736665057
2015,NL,Communication engineering construction,IMP_DIR,0.322532740541362
2015,NL,Communication engineering construction,IMP_INI,0
2015,NL,Communication engineering construction,TAXFND,0
2015,NL,Communication engineering construction,WSLID,0.146341463414634
2015,NL,Communication engineering construction,WSLIT,0.367547025001478
2015,NL,Electric power engineering construction,EMPLT,0.005862373556159
2015,NL,Electric power engineering construction,EMPL_DIR,0.003808509283283
2015,NL,Electric power engineering construction,GDPD,0.637723866031696
2015,NL,Electric power engineering construction,GDPT,0.857322335457685
2015,NL,Electric power engineering construction,IMPT,0.135120371072416
2015,NL,Electric power engineering construction,IMP_DIR,0.084819214802788
2015,NL,Electric power engineering construction,IMP_INI,0
2015,NL,Electric power engineering construction,TAXFND,2.26403310172535E-05
2015,NL,Electric power engineering construction,WSLID,0.355077289405886
2015,NL,Electric power engineering construction,WSLIT,0.490225183979402
2015,NL,"Highway, roads, streets, bridges and overpasses",EMPLT,0.006954281224721
2015,NL,"Highway, roads, streets, bridges and overpasses",EMPL_DIR,0.00413379734014
2015,NL,"Highway, roads, streets, bridges and overpasses",GDPD,0.479177913217156
2015,NL,"Highway, roads, streets, bridges and overpasses",GDPT,0.797798733572946
2015,NL,"Highway, roads, streets, bridges and overpasses",IMPT,0.174773190055635
2015,NL,"Highway, roads, streets, bridges and overpasses",IMP_DIR,0.097829602294118
2015,NL,"Highway, roads, streets, bridges and overpasses",IMP_INI,0
2015,NL,"Highway, roads, streets, bridges and overpasses",TAXFND,0.021425484525116
2015,NL,"Highway, roads, streets, bridges and overpasses",WSLID,0.365792709168284
2015,NL,"Highway, roads, streets, bridges and overpasses",WSLIT,0.549375000208704
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPLT,0.006228745101877
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPL_DIR,0.002399196049944
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPD,0.296827944882143
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPT,0.661290367026188
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMPT,0.260272153875359
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_DIR,0.186805588766719
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_INI,0
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",TAXFND,0.070265453797723
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLID,0.241581089726663
2015,NL,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLIT,0.472875671586239
2015,NL,Marine engineering construction,EMPLT,0.006994997879425
2015,NL,Marine engineering construction,EMPL_DIR,0.004613241969362
2015,NL,Marine engineering construction,GDPD,0.525685434476267
2015,NL,Marine engineering construction,GDPT,0.834846243350226
2015,NL,Marine engineering construction,IMPT,0.157949507765827
2015,NL,Marine engineering construction,IMP_DIR,0.104733532838715
2015,NL,Marine engineering construction,IMP_INI,0
2015,NL,Marine engineering construction,TAXFND,0.001475923989915
2015,NL,Marine engineering construction,WSLID,0.354044141934396
2015,NL,Marine engineering construction,WSLIT,0.528233944314644
2015,NL,Other commercial buildings,EMPLT,0.006599134411306
2015,NL,Other commercial buildings,EMPL_DIR,0.002541863080556
2015,NL,Other commercial buildings,GDPD,0.314478674800585
2015,NL,Other commercial buildings,GDPT,0.70061367828208
2015,NL,Other commercial buildings,IMPT,0.275749111394198
2015,NL,Other commercial buildings,IMP_DIR,0.197913892588605
2015,NL,Other commercial buildings,IMP_INI,0
2015,NL,Other commercial buildings,TAXFND,0.014979239498128
2015,NL,Other commercial buildings,WSLID,0.255946592172403
2015,NL,Other commercial buildings,WSLIT,0.500994994271592
2015,NL,Other engine and power transmission equipment,EMPLT,0.001725678375594
2015,NL,Other engine and power transmission equipment,EMPL_DIR,0.001233010967891
2015,NL,Other engine and power transmission equipment,GDPD,0.126692992629752
2015,NL,Other engine and power transmission equipment,GDPT,0.1746352183533
2015,NL,Other engine and power transmission equipment,IMPT,0.016787909461558
2015,NL,Other engine and power transmission equipment,IMP_DIR,0.008575403554914
2015,NL,Other engine and power transmission equipment,IMP_INI,0.804207082086673
2015,NL,Other engine and power transmission equipment,TAXFND,0.004106776180698
2015,NL,Other engine and power transmission equipment,WSLID,0.085536595495
2015,NL,Other engine and power transmission equipment,WSLIT,0.11309569690932
2015,NL,Other engineering construction,EMPLT,0.006839408023315
2015,NL,Other engineering construction,EMPL_DIR,0.004510629550233
2015,NL,Other engineering construction,GDPD,0.513992604468497
2015,NL,Other engineering construction,GDPT,0.81627674424313
2015,NL,Other engineering construction,IMPT,0.154436234193853
2015,NL,Other engineering construction,IMP_DIR,0.102403943096864
2015,NL,Other engineering construction,IMP_INI,0
2015,NL,Other engineering construction,TAXFND,0.02368611189646
2015,NL,Other engineering construction,WSLID,0.346169132098884
2015,NL,Other engineering construction,WSLIT,0.516484427759447
2015,NL,Other institutional buildings,EMPLT,0.006551936896588
2015,NL,Other institutional buildings,EMPL_DIR,0.00252368348113
2015,NL,Other institutional buildings,GDPD,0.312229499233413
2015,NL,Other institutional buildings,GDPT,0.695602835597062
2015,NL,Other institutional buildings,IMPT,0.273776932630692
2015,NL,Other institutional buildings,IMP_DIR,0.196498397271168
2015,NL,Other institutional buildings,IMP_INI,0
2015,NL,Other institutional buildings,TAXFND,0.022024183417086
2015,NL,Other institutional buildings,WSLID,0.254116042542988
2015,NL,Other institutional buildings,WSLIT,0.497411839702826
2015,NL,Other miscellaneous general-purpose machinery,EMPLT,0.007014978099474
2015,NL,Other miscellaneous general-purpose machinery,EMPL_DIR,0.005041857520189
2015,NL,Other miscellaneous general-purpose machinery,GDPD,0.484347613741719
2015,NL,Other miscellaneous general-purpose machinery,GDPT,0.682544184942673
2015,NL,Other miscellaneous general-purpose machinery,IMPT,0.219268986387036
2015,NL,Other miscellaneous general-purpose machinery,IMP_DIR,0.160400414646043
2015,NL,Other miscellaneous general-purpose machinery,IMP_INI,0.067646908842329
2015,NL,Other miscellaneous general-purpose machinery,TAXFND,0.01016173252509
2015,NL,Other miscellaneous general-purpose machinery,WSLID,0.409960644112194
2015,NL,Other miscellaneous general-purpose machinery,WSLIT,0.528233873424203
2015,NL,Other oil and gas engineering construction,EMPLT,0.006853373747356
2015,NL,Other oil and gas engineering construction,EMPL_DIR,0.003062695931162
2015,NL,Other oil and gas engineering construction,GDPD,0.302123065489226
2015,NL,Other oil and gas engineering construction,GDPT,0.727103598683603
2015,NL,Other oil and gas engineering construction,IMPT,0.265106669238336
2015,NL,Other oil and gas engineering construction,IMP_DIR,0.160948924166306
2015,NL,Other oil and gas engineering construction,IMP_INI,0
2015,NL,Other oil and gas engineering construction,TAXFND,5.51340253021069E-06
2015,NL,Other oil and gas engineering construction,WSLID,0.232194717625568
2015,NL,Other oil and gas engineering construction,WSLIT,0.513712781851957
2015,NL,Other transportation construction,EMPLT,0.007091870815496
